FlightID,FlightNumber,DepartureAirportID,ArrivalAirportID,DepartureTime,ArrivalTime,AircraftID
6374,FN6373,29,57,2024-03-29 22:31:27,2024-03-30 06:31:27,10
6375,FN6374,79,39,2023-12-16 22:01:50,2023-12-17 01:01:50,30
6376,FN6375,2,92,2024-05-09 16:26:21,2024-05-09 21:26:21,28
6377,FN6376,20,10,2024-03-08 00:46:07,2024-03-08 08:46:07,44
6378,FN6377,36,19,2023-12-11 11:46:55,2023-12-11 14:46:55,22
6379,FN6378,65,82,2023-12-01 03:07:51,2023-12-01 09:07:51,46
6380,FN6379,55,33,2023-07-16 13:42:30,2023-07-16 14:42:30,18
6381,FN6380,93,87,2024-01-21 07:49:58,2024-01-21 09:49:58,48
6382,FN6381,38,28,2024-04-07 08:47:56,2024-04-07 15:47:56,18
6383,FN6382,19,44,2023-06-28 15:18:13,2023-06-28 22:18:13,14
6384,FN6383,80,67,2023-12-09 02:04:37,2023-12-09 08:04:37,45
6385,FN6384,59,43,2023-08-19 01:52:18,2023-08-19 05:52:18,21
6386,FN6385,24,20,2023-08-06 11:36:32,2023-08-06 13:36:32,16
6387,FN6386,32,74,2024-02-02 03:43:37,2024-02-02 11:43:37,9
6388,FN6387,32,96,2023-11-09 12:42:17,2023-11-09 15:42:17,34
6389,FN6388,90,11,2024-01-03 14:16:41,2024-01-03 20:16:41,15
6390,FN6389,99,5,2024-01-01 19:36:39,2024-01-02 04:36:39,45
6391,FN6390,70,83,2024-03-24 17:44:24,2024-03-25 01:44:24,16
6392,FN6391,22,68,2024-03-25 09:31:12,2024-03-25 13:31:12,13
6393,FN6392,99,99,2023-07-14 16:27:39,2023-07-14 18:27:39,17
6394,FN6393,29,76,2023-10-27 07:42:52,2023-10-27 08:42:52,26
6395,FN6394,34,41,2024-01-08 11:23:14,2024-01-08 21:23:14,21
6396,FN6395,38,94,2023-11-06 07:29:20,2023-11-06 15:29:20,17
6397,FN6396,29,24,2023-12-26 05:40:37,2023-12-26 14:40:37,40
6398,FN6397,31,61,2024-05-14 23:16:41,2024-05-15 07:16:41,25
6399,FN6398,73,52,2023-09-11 20:00:35,2023-09-11 22:00:35,48
6400,FN6399,21,17,2024-04-23 02:45:57,2024-04-23 05:45:57,7
6401,FN6400,46,24,2023-08-27 15:59:56,2023-08-27 17:59:56,32
6402,FN6401,92,8,2023-07-14 02:29:00,2023-07-14 05:29:00,30
6403,FN6402,63,86,2024-01-05 06:28:33,2024-01-05 10:28:33,7
6404,FN6403,81,86,2024-01-20 10:51:10,2024-01-20 19:51:10,30
6405,FN6404,7,26,2023-08-25 13:39:08,2023-08-25 20:39:08,38
6406,FN6405,62,58,2023-07-13 07:02:02,2023-07-13 15:02:02,22
6407,FN6406,64,50,2023-08-22 13:39:10,2023-08-22 19:39:10,25
6408,FN6407,61,67,2024-02-21 12:29:47,2024-02-21 22:29:47,41
6409,FN6408,84,28,2023-12-17 09:09:21,2023-12-17 12:09:21,7
6410,FN6409,99,66,2023-11-27 12:17:57,2023-11-27 19:17:57,38
6411,FN6410,89,11,2024-06-05 10:14:14,2024-06-05 18:14:14,8
6412,FN6411,84,31,2023-12-26 10:21:18,2023-12-26 19:21:18,43
6413,FN6412,90,85,2024-04-27 05:57:47,2024-04-27 11:57:47,6
6414,FN6413,98,75,2023-09-13 10:43:04,2023-09-13 11:43:04,42
6415,FN6414,41,99,2023-10-12 10:52:07,2023-10-12 17:52:07,50
6416,FN6415,20,39,2023-12-21 16:33:01,2023-12-21 20:33:01,49
6417,FN6416,46,92,2023-09-24 08:51:59,2023-09-24 12:51:59,49
6418,FN6417,81,57,2024-01-03 18:47:33,2024-01-04 00:47:33,31
6419,FN6418,39,29,2024-02-08 04:52:02,2024-02-08 08:52:02,33
6420,FN6419,1,99,2023-09-13 15:59:51,2023-09-14 01:59:51,7
6421,FN6420,95,56,2023-07-24 03:53:43,2023-07-24 12:53:43,47
6422,FN6421,74,12,2023-09-30 13:25:28,2023-09-30 21:25:28,23
6423,FN6422,65,29,2024-02-23 20:01:41,2024-02-24 01:01:41,22
6424,FN6423,41,99,2023-11-02 14:25:49,2023-11-02 18:25:49,7
6425,FN6424,40,54,2023-08-12 21:46:53,2023-08-13 02:46:53,14
6426,FN6425,24,86,2023-09-13 23:23:57,2023-09-14 04:23:57,36
6427,FN6426,64,61,2024-05-04 15:22:53,2024-05-04 17:22:53,16
6428,FN6427,8,36,2023-11-11 01:03:32,2023-11-11 04:03:32,23
6429,FN6428,26,41,2023-10-09 19:03:13,2023-10-10 03:03:13,20
6430,FN6429,3,25,2023-12-03 13:10:14,2023-12-03 14:10:14,48
6431,FN6430,71,82,2023-10-25 11:52:11,2023-10-25 17:52:11,17
6432,FN6431,25,47,2023-08-05 23:12:11,2023-08-06 07:12:11,47
6433,FN6432,35,6,2024-01-27 05:27:19,2024-01-27 10:27:19,15
6434,FN6433,16,8,2024-01-05 00:51:41,2024-01-05 01:51:41,14
6435,FN6434,93,37,2023-08-16 16:02:50,2023-08-16 17:02:50,24
6436,FN6435,1,42,2024-06-03 01:00:14,2024-06-03 06:00:14,18
6437,FN6436,9,54,2023-07-18 20:29:09,2023-07-18 22:29:09,37
6438,FN6437,92,76,2024-05-05 16:32:22,2024-05-05 17:32:22,10
6439,FN6438,38,13,2023-08-18 06:31:11,2023-08-18 08:31:11,19
6440,FN6439,91,49,2023-12-30 03:09:22,2023-12-30 06:09:22,12
6441,FN6440,5,16,2024-06-07 00:05:53,2024-06-07 03:05:53,35
6442,FN6441,43,9,2024-02-25 19:25:26,2024-02-25 23:25:26,3
6443,FN6442,87,99,2024-03-26 17:33:22,2024-03-27 03:33:22,4
6444,FN6443,77,16,2023-09-04 15:21:13,2023-09-04 19:21:13,41
6445,FN6444,30,3,2024-05-31 19:07:58,2024-05-31 20:07:58,32
6446,FN6445,47,46,2023-08-13 19:33:14,2023-08-14 04:33:14,4
6447,FN6446,95,65,2023-11-27 14:12:36,2023-11-27 20:12:36,15
6448,FN6447,20,18,2024-02-07 01:17:31,2024-02-07 03:17:31,21
6449,FN6448,35,29,2024-04-02 03:14:14,2024-04-02 04:14:14,30
6450,FN6449,74,19,2024-05-24 15:36:43,2024-05-24 16:36:43,45
6451,FN6450,75,56,2024-03-28 03:18:50,2024-03-28 12:18:50,31
6452,FN6451,59,71,2024-02-18 01:36:33,2024-02-18 07:36:33,7
6453,FN6452,57,31,2024-05-04 21:50:25,2024-05-05 04:50:25,46
6454,FN6453,4,94,2024-02-17 19:00:20,2024-02-18 01:00:20,3
6455,FN6454,42,63,2024-06-03 21:00:30,2024-06-04 04:00:30,47
6456,FN6455,69,54,2024-02-04 03:10:32,2024-02-04 12:10:32,6
6457,FN6456,6,68,2024-03-14 01:16:43,2024-03-14 04:16:43,32
6458,FN6457,60,67,2024-05-26 23:43:34,2024-05-27 07:43:34,31
6459,FN6458,16,1,2024-02-15 20:27:34,2024-02-16 00:27:34,50
6460,FN6459,13,99,2024-01-26 16:29:23,2024-01-27 01:29:23,46
6461,FN6460,6,52,2023-08-16 13:00:01,2023-08-16 20:00:01,25
6462,FN6461,55,27,2023-10-13 15:39:55,2023-10-13 21:39:55,33
6463,FN6462,22,12,2024-05-28 03:26:43,2024-05-28 07:26:43,18
6464,FN6463,26,39,2024-02-14 00:53:26,2024-02-14 09:53:26,34
6465,FN6464,20,14,2023-10-15 20:02:27,2023-10-16 00:02:27,50
6466,FN6465,82,35,2024-01-21 13:55:13,2024-01-21 21:55:13,1
6467,FN6466,24,50,2023-12-11 01:58:28,2023-12-11 11:58:28,45
6468,FN6467,72,76,2023-08-13 13:59:33,2023-08-13 14:59:33,8
6469,FN6468,48,46,2024-03-26 01:22:08,2024-03-26 06:22:08,46
6470,FN6469,67,56,2023-11-22 10:02:28,2023-11-22 13:02:28,16
6471,FN6470,93,62,2024-04-03 07:42:50,2024-04-03 17:42:50,10
6472,FN6471,25,45,2024-03-29 00:52:19,2024-03-29 07:52:19,16
6473,FN6472,98,8,2023-09-08 15:24:02,2023-09-09 00:24:02,48
6474,FN6473,78,45,2024-01-14 18:16:21,2024-01-15 03:16:21,20
6475,FN6474,69,36,2023-12-11 20:48:40,2023-12-12 04:48:40,13
6476,FN6475,50,91,2024-02-25 03:20:43,2024-02-25 13:20:43,4
6477,FN6476,15,62,2023-08-12 11:10:57,2023-08-12 14:10:57,37
6478,FN6477,25,34,2024-05-10 08:35:36,2024-05-10 13:35:36,20
6479,FN6478,78,39,2024-02-24 07:22:20,2024-02-24 14:22:20,8
6480,FN6479,47,95,2024-05-05 00:11:15,2024-05-05 03:11:15,6
6481,FN6480,12,6,2024-03-29 15:31:43,2024-03-29 18:31:43,8
6482,FN6481,98,38,2024-04-06 20:17:20,2024-04-06 22:17:20,2
6483,FN6482,52,38,2023-11-18 21:44:12,2023-11-19 03:44:12,29
6484,FN6483,80,50,2023-08-26 13:04:12,2023-08-26 14:04:12,42
6485,FN6484,58,24,2024-03-18 13:51:02,2024-03-18 19:51:02,23
6486,FN6485,71,25,2023-11-07 00:20:46,2023-11-07 02:20:46,46
6487,FN6486,73,62,2023-08-26 11:32:59,2023-08-26 19:32:59,29
6488,FN6487,88,54,2024-06-17 07:55:11,2024-06-17 10:55:11,17
6489,FN6488,98,41,2023-10-01 04:03:53,2023-10-01 08:03:53,37
6490,FN6489,98,1,2023-12-27 19:36:53,2023-12-27 22:36:53,25
6491,FN6490,54,13,2024-01-21 11:41:07,2024-01-21 15:41:07,25
6492,FN6491,59,35,2024-03-05 06:34:15,2024-03-05 11:34:15,24
6493,FN6492,90,83,2023-08-24 23:21:06,2023-08-25 00:21:06,40
6494,FN6493,84,1,2023-10-19 18:17:57,2023-10-20 04:17:57,47
6495,FN6494,60,1,2024-04-18 13:35:05,2024-04-18 23:35:05,22
6496,FN6495,52,97,2023-09-17 17:12:58,2023-09-18 01:12:58,28
6497,FN6496,39,76,2023-07-04 11:00:58,2023-07-04 12:00:58,24
6498,FN6497,87,64,2023-09-17 14:26:28,2023-09-17 22:26:28,40
6499,FN6498,52,86,2023-10-10 01:09:39,2023-10-10 10:09:39,29
6500,FN6499,90,26,2024-01-17 04:46:32,2024-01-17 11:46:32,25
6501,FN6500,73,89,2023-07-30 23:21:11,2023-07-31 08:21:11,13
6502,FN6501,45,47,2024-04-12 14:19:25,2024-04-12 22:19:25,23
6503,FN6502,73,83,2023-11-08 20:42:33,2023-11-09 00:42:33,14
6504,FN6503,77,98,2024-04-16 15:10:40,2024-04-16 18:10:40,42
6505,FN6504,95,46,2023-11-21 05:37:37,2023-11-21 15:37:37,11
6506,FN6505,8,15,2023-11-28 01:01:40,2023-11-28 08:01:40,28
6507,FN6506,16,21,2024-03-22 19:05:05,2024-03-23 01:05:05,41
6508,FN6507,44,46,2023-06-30 15:49:46,2023-06-30 21:49:46,43
6509,FN6508,87,21,2023-11-07 07:06:59,2023-11-07 15:06:59,7
6510,FN6509,24,47,2023-09-06 06:21:08,2023-09-06 07:21:08,42
6511,FN6510,99,93,2024-04-12 22:18:56,2024-04-13 07:18:56,6
6512,FN6511,10,5,2024-05-21 13:05:37,2024-05-21 14:05:37,48
6513,FN6512,60,17,2023-10-07 14:03:07,2023-10-07 23:03:07,21
6514,FN6513,42,83,2024-01-14 03:46:53,2024-01-14 13:46:53,38
6515,FN6514,88,16,2024-01-14 02:19:12,2024-01-14 07:19:12,27
6516,FN6515,91,1,2023-07-26 23:16:15,2023-07-27 08:16:15,2
6517,FN6516,15,3,2023-07-10 11:35:48,2023-07-10 12:35:48,47
6518,FN6517,76,95,2024-06-12 15:55:44,2024-06-13 00:55:44,12
6519,FN6518,82,63,2023-06-30 22:01:08,2023-07-01 04:01:08,44
6520,FN6519,84,3,2024-01-10 15:38:16,2024-01-10 16:38:16,17
6521,FN6520,78,47,2024-01-06 11:39:33,2024-01-06 13:39:33,28
6522,FN6521,27,39,2024-04-11 02:49:00,2024-04-11 10:49:00,32
6523,FN6522,15,38,2024-04-15 02:36:32,2024-04-15 07:36:32,13
6524,FN6523,47,9,2023-09-04 00:14:04,2023-09-04 06:14:04,14
6525,FN6524,76,13,2023-08-09 14:19:57,2023-08-09 16:19:57,23
6526,FN6525,15,71,2024-05-16 00:36:28,2024-05-16 07:36:28,23
6527,FN6526,4,18,2023-08-09 01:35:23,2023-08-09 03:35:23,4
6528,FN6527,14,30,2024-03-14 01:58:21,2024-03-14 08:58:21,3
6529,FN6528,36,80,2024-04-17 03:08:53,2024-04-17 12:08:53,25
6530,FN6529,36,63,2023-08-03 06:46:28,2023-08-03 15:46:28,40
6531,FN6530,28,78,2024-05-29 18:23:39,2024-05-30 00:23:39,31
6532,FN6531,86,28,2024-06-18 04:55:07,2024-06-18 11:55:07,28
6533,FN6532,60,90,2023-09-16 22:53:49,2023-09-17 01:53:49,4
6534,FN6533,76,81,2023-07-24 01:17:52,2023-07-24 05:17:52,29
6535,FN6534,57,1,2023-07-28 06:31:40,2023-07-28 07:31:40,24
6536,FN6535,14,92,2024-02-27 06:19:06,2024-02-27 14:19:06,30
6537,FN6536,33,70,2024-06-04 16:58:49,2024-06-05 02:58:49,10
6538,FN6537,76,20,2024-04-23 01:17:30,2024-04-23 07:17:30,17
6539,FN6538,67,38,2024-03-10 13:32:15,2024-03-10 14:32:15,43
6540,FN6539,31,40,2024-06-11 06:53:49,2024-06-11 08:53:49,29
6541,FN6540,1,98,2024-05-17 15:20:24,2024-05-17 18:20:24,12
6542,FN6541,79,39,2023-08-12 01:24:07,2023-08-12 05:24:07,14
6543,FN6542,2,58,2024-05-27 18:37:03,2024-05-28 03:37:03,34
6544,FN6543,77,29,2023-10-17 18:59:12,2023-10-18 02:59:12,45
6545,FN6544,22,25,2023-09-28 21:26:16,2023-09-28 22:26:16,24
6546,FN6545,30,57,2023-07-29 07:05:47,2023-07-29 08:05:47,1
6547,FN6546,96,82,2024-05-27 17:16:06,2024-05-27 19:16:06,48
6548,FN6547,46,66,2023-07-15 14:59:39,2023-07-16 00:59:39,42
6549,FN6548,42,16,2024-04-17 14:51:20,2024-04-17 18:51:20,9
6550,FN6549,53,11,2024-03-19 18:44:41,2024-03-19 21:44:41,7
6551,FN6550,40,65,2024-02-10 07:52:10,2024-02-10 15:52:10,12
6552,FN6551,18,2,2023-07-23 22:30:52,2023-07-24 05:30:52,47
6553,FN6552,12,71,2023-07-24 11:42:30,2023-07-24 12:42:30,5
6554,FN6553,39,22,2024-03-09 19:27:13,2024-03-09 23:27:13,45
6555,FN6554,46,37,2024-01-04 16:07:34,2024-01-05 02:07:34,5
6556,FN6555,15,45,2023-12-17 09:37:25,2023-12-17 16:37:25,33
6557,FN6556,26,15,2024-04-06 22:20:33,2024-04-07 02:20:33,40
6558,FN6557,2,88,2024-04-03 16:14:06,2024-04-03 22:14:06,32
6559,FN6558,99,64,2024-05-18 16:41:12,2024-05-19 02:41:12,38
6560,FN6559,73,81,2023-09-30 22:19:42,2023-10-01 02:19:42,6
6561,FN6560,13,18,2023-10-21 12:58:51,2023-10-21 15:58:51,25
6562,FN6561,33,86,2024-04-23 11:04:44,2024-04-23 17:04:44,24
6563,FN6562,84,6,2023-10-25 13:28:33,2023-10-25 21:28:33,13
6564,FN6563,70,18,2024-05-10 17:41:54,2024-05-10 23:41:54,38
6565,FN6564,72,98,2024-03-10 15:12:59,2024-03-11 00:12:59,13
6566,FN6565,19,68,2024-01-23 00:04:24,2024-01-23 09:04:24,13
6567,FN6566,60,67,2024-05-20 04:36:30,2024-05-20 14:36:30,31
6568,FN6567,7,85,2023-12-17 21:14:26,2023-12-18 02:14:26,11
6569,FN6568,45,52,2023-07-23 23:27:12,2023-07-24 05:27:12,11
6570,FN6569,67,74,2023-09-14 00:30:56,2023-09-14 03:30:56,26
6571,FN6570,47,65,2024-04-29 23:17:04,2024-04-30 06:17:04,30
6572,FN6571,90,76,2024-03-14 08:37:18,2024-03-14 18:37:18,29
6573,FN6572,98,88,2023-09-26 02:40:51,2023-09-26 11:40:51,8
6574,FN6573,85,36,2024-02-25 05:10:31,2024-02-25 07:10:31,14
6575,FN6574,2,61,2023-10-31 19:08:30,2023-10-31 20:08:30,36
6576,FN6575,38,12,2024-05-03 15:05:48,2024-05-03 17:05:48,47
6577,FN6576,57,55,2023-11-23 03:11:55,2023-11-23 04:11:55,18
6578,FN6577,31,86,2023-11-10 06:15:55,2023-11-10 09:15:55,30
6579,FN6578,39,90,2023-07-31 10:18:39,2023-07-31 12:18:39,36
6580,FN6579,24,69,2023-11-27 07:39:57,2023-11-27 10:39:57,13
6581,FN6580,35,3,2024-04-17 15:41:34,2024-04-18 01:41:34,46
6582,FN6581,8,56,2024-06-19 14:55:11,2024-06-19 22:55:11,34
6583,FN6582,24,30,2023-07-23 06:48:14,2023-07-23 08:48:14,8
6584,FN6583,55,87,2024-04-26 21:17:25,2024-04-27 06:17:25,33
6585,FN6584,65,39,2023-07-05 17:34:20,2023-07-05 20:34:20,28
6586,FN6585,18,96,2023-07-12 19:00:36,2023-07-13 05:00:36,33
6587,FN6586,84,71,2023-10-11 03:07:03,2023-10-11 11:07:03,26
6588,FN6587,51,97,2023-06-30 10:32:38,2023-06-30 18:32:38,42
6589,FN6588,15,57,2023-07-22 11:50:53,2023-07-22 19:50:53,40
6590,FN6589,16,84,2023-08-24 05:20:08,2023-08-24 06:20:08,43
6591,FN6590,72,5,2023-09-24 08:05:34,2023-09-24 15:05:34,49
6592,FN6591,67,17,2023-10-18 09:53:29,2023-10-18 13:53:29,48
6593,FN6592,99,44,2023-08-31 07:10:33,2023-08-31 16:10:33,5
6594,FN6593,48,13,2023-09-09 22:37:50,2023-09-10 04:37:50,48
6595,FN6594,90,41,2023-12-24 06:33:40,2023-12-24 15:33:40,27
6596,FN6595,18,31,2024-02-17 14:05:21,2024-02-17 18:05:21,4
6597,FN6596,65,95,2023-08-21 12:20:20,2023-08-21 14:20:20,1
6598,FN6597,28,52,2023-11-24 18:02:43,2023-11-24 22:02:43,1
6599,FN6598,30,75,2023-10-16 00:17:43,2023-10-16 09:17:43,16
6600,FN6599,13,99,2023-10-24 04:14:22,2023-10-24 14:14:22,5
6601,FN6600,89,83,2023-08-22 05:45:08,2023-08-22 12:45:08,37
6602,FN6601,70,8,2024-04-20 22:52:54,2024-04-21 03:52:54,28
6603,FN6602,43,73,2024-02-03 07:14:46,2024-02-03 15:14:46,26
6604,FN6603,98,44,2023-11-09 20:35:31,2023-11-09 22:35:31,30
6605,FN6604,48,78,2024-06-15 01:02:38,2024-06-15 02:02:38,31
6606,FN6605,1,10,2023-11-17 17:30:57,2023-11-17 19:30:57,14
6607,FN6606,86,53,2024-04-05 07:12:45,2024-04-05 08:12:45,32
6608,FN6607,74,55,2023-08-20 00:21:29,2023-08-20 04:21:29,39
6609,FN6608,45,13,2024-02-23 21:49:08,2024-02-24 02:49:08,36
6610,FN6609,65,30,2023-07-05 12:01:36,2023-07-05 19:01:36,11
6611,FN6610,89,46,2024-06-07 06:25:48,2024-06-07 15:25:48,2
6612,FN6611,64,44,2024-06-23 19:19:44,2024-06-23 22:19:44,36
6613,FN6612,35,25,2024-03-14 04:12:46,2024-03-14 05:12:46,34
6614,FN6613,3,33,2024-03-27 18:12:58,2024-03-28 03:12:58,5
6615,FN6614,39,90,2023-11-06 09:58:57,2023-11-06 13:58:57,15
6616,FN6615,11,89,2024-01-31 10:06:50,2024-01-31 11:06:50,43
6617,FN6616,99,73,2024-02-07 05:39:08,2024-02-07 10:39:08,46
6618,FN6617,82,13,2024-05-29 04:14:14,2024-05-29 12:14:14,45
6619,FN6618,94,76,2023-09-05 16:16:54,2023-09-06 01:16:54,27
6620,FN6619,20,45,2023-07-30 09:13:17,2023-07-30 15:13:17,30
6621,FN6620,24,33,2023-10-08 09:36:49,2023-10-08 15:36:49,2
6622,FN6621,82,64,2023-11-14 03:33:44,2023-11-14 09:33:44,37
6623,FN6622,97,27,2024-05-23 09:43:57,2024-05-23 19:43:57,6
6624,FN6623,39,88,2024-03-16 15:17:40,2024-03-16 19:17:40,30
6625,FN6624,19,55,2024-06-14 23:51:47,2024-06-15 04:51:47,36
6626,FN6625,26,63,2024-05-25 19:28:44,2024-05-26 05:28:44,33
6627,FN6626,61,72,2024-03-07 10:37:17,2024-03-07 17:37:17,24
6628,FN6627,71,64,2023-10-07 11:33:07,2023-10-07 19:33:07,26
6629,FN6628,17,40,2023-07-11 15:50:43,2023-07-11 22:50:43,4
6630,FN6629,68,71,2024-03-20 12:55:58,2024-03-20 19:55:58,39
6631,FN6630,21,43,2023-09-21 03:14:41,2023-09-21 12:14:41,33
6632,FN6631,23,41,2024-03-09 11:12:20,2024-03-09 14:12:20,32
6633,FN6632,31,8,2024-04-07 23:33:48,2024-04-08 01:33:48,20
6634,FN6633,76,18,2024-02-21 16:23:52,2024-02-21 21:23:52,20
6635,FN6634,64,21,2023-12-15 05:22:08,2023-12-15 11:22:08,42
6636,FN6635,20,46,2023-12-25 23:09:40,2023-12-26 07:09:40,10
6637,FN6636,84,99,2023-07-22 06:29:29,2023-07-22 10:29:29,3
6638,FN6637,74,32,2024-05-17 14:44:14,2024-05-17 16:44:14,22
6639,FN6638,73,44,2023-09-27 11:00:27,2023-09-27 14:00:27,14
6640,FN6639,96,84,2024-03-02 14:32:05,2024-03-02 19:32:05,20
6641,FN6640,24,40,2024-02-25 23:33:16,2024-02-26 04:33:16,2
6642,FN6641,91,11,2023-09-18 10:48:12,2023-09-18 13:48:12,32
6643,FN6642,81,27,2023-09-19 23:36:53,2023-09-20 02:36:53,45
6644,FN6643,70,97,2023-11-05 05:37:19,2023-11-05 06:37:19,13
6645,FN6644,6,8,2024-02-29 08:53:56,2024-02-29 12:53:56,14
6646,FN6645,41,89,2024-05-03 21:21:06,2024-05-03 22:21:06,28
6647,FN6646,54,93,2024-01-03 06:54:01,2024-01-03 16:54:01,40
6648,FN6647,26,96,2023-11-19 02:12:37,2023-11-19 07:12:37,20
6649,FN6648,99,46,2023-09-20 17:04:14,2023-09-21 02:04:14,24
6650,FN6649,55,99,2024-05-18 03:34:32,2024-05-18 07:34:32,4
6651,FN6650,52,26,2024-05-10 10:44:20,2024-05-10 12:44:20,6
6652,FN6651,8,27,2023-12-01 04:40:39,2023-12-01 08:40:39,5
6653,FN6652,30,86,2024-02-15 09:21:13,2024-02-15 11:21:13,43
6654,FN6653,15,88,2023-11-17 01:49:35,2023-11-17 10:49:35,38
6655,FN6654,62,18,2023-07-12 04:56:23,2023-07-12 07:56:23,50
6656,FN6655,33,99,2024-02-28 23:46:25,2024-02-29 07:46:25,37
6657,FN6656,72,62,2023-11-23 08:57:15,2023-11-23 17:57:15,16
6658,FN6657,50,28,2023-07-26 17:49:55,2023-07-27 03:49:55,7
6659,FN6658,6,45,2024-01-07 01:10:08,2024-01-07 07:10:08,6
6660,FN6659,24,90,2024-03-26 00:51:13,2024-03-26 05:51:13,10
6661,FN6660,58,8,2023-12-15 21:20:20,2023-12-15 22:20:20,13
6662,FN6661,96,35,2024-02-19 21:25:36,2024-02-20 04:25:36,36
6663,FN6662,96,13,2023-07-13 20:13:05,2023-07-13 21:13:05,17
6664,FN6663,81,24,2023-07-16 12:28:07,2023-07-16 13:28:07,46
6665,FN6664,34,50,2023-09-19 13:46:59,2023-09-19 15:46:59,42
6666,FN6665,72,95,2024-03-17 21:13:55,2024-03-18 03:13:55,43
6667,FN6666,11,42,2023-07-11 02:46:47,2023-07-11 04:46:47,1
6668,FN6667,22,11,2023-12-21 18:29:09,2023-12-22 03:29:09,26
6669,FN6668,24,45,2024-03-12 13:45:32,2024-03-12 14:45:32,22
6670,FN6669,37,42,2024-01-27 18:12:34,2024-01-27 19:12:34,29
6671,FN6670,83,9,2023-08-14 12:51:47,2023-08-14 13:51:47,38
6672,FN6671,41,76,2023-12-31 22:16:59,2024-01-01 01:16:59,31
6673,FN6672,86,82,2023-10-29 09:30:10,2023-10-29 15:30:10,47
6674,FN6673,21,83,2023-09-28 12:06:41,2023-09-28 21:06:41,7
6675,FN6674,38,43,2024-04-02 01:47:49,2024-04-02 04:47:49,24
6676,FN6675,46,26,2024-04-15 12:20:40,2024-04-15 17:20:40,23
6677,FN6676,1,3,2023-07-18 00:33:11,2023-07-18 08:33:11,32
6678,FN6677,72,89,2023-10-19 13:53:52,2023-10-19 21:53:52,38
6679,FN6678,73,6,2024-02-25 22:20:55,2024-02-26 02:20:55,38
6680,FN6679,52,81,2024-05-24 01:20:02,2024-05-24 06:20:02,37
6681,FN6680,66,51,2023-10-06 00:19:01,2023-10-06 08:19:01,28
6682,FN6681,7,29,2023-12-21 21:58:44,2023-12-22 04:58:44,29
6683,FN6682,70,21,2023-09-08 02:56:47,2023-09-08 08:56:47,43
6684,FN6683,50,62,2024-04-24 11:24:01,2024-04-24 21:24:01,15
6685,FN6684,41,21,2024-06-08 19:15:40,2024-06-09 01:15:40,3
6686,FN6685,85,63,2024-04-11 19:23:05,2024-04-11 21:23:05,17
6687,FN6686,25,78,2024-03-03 15:05:22,2024-03-03 21:05:22,46
6688,FN6687,51,38,2024-06-19 23:04:28,2024-06-20 09:04:28,21
6689,FN6688,54,56,2024-01-30 09:16:50,2024-01-30 11:16:50,46
6690,FN6689,24,26,2024-01-04 09:54:47,2024-01-04 13:54:47,1
6691,FN6690,25,46,2024-01-02 00:45:21,2024-01-02 08:45:21,40
6692,FN6691,81,84,2023-11-11 02:49:59,2023-11-11 10:49:59,39
6693,FN6692,50,99,2023-08-24 15:05:21,2023-08-25 00:05:21,34
6694,FN6693,21,37,2024-03-19 15:09:34,2024-03-19 19:09:34,3
6695,FN6694,91,99,2023-10-23 08:37:11,2023-10-23 17:37:11,14
6696,FN6695,16,53,2023-10-29 20:24:51,2023-10-30 05:24:51,41
6697,FN6696,52,45,2024-04-07 16:02:27,2024-04-07 21:02:27,26
6698,FN6697,8,58,2023-08-14 15:15:07,2023-08-15 00:15:07,3
6699,FN6698,43,74,2023-10-31 16:01:30,2023-10-31 19:01:30,15
6700,FN6699,91,57,2023-11-09 05:18:41,2023-11-09 07:18:41,5
6701,FN6700,30,63,2023-12-14 09:16:25,2023-12-14 18:16:25,41
6702,FN6701,37,1,2024-05-24 22:42:26,2024-05-24 23:42:26,30
6703,FN6702,76,14,2024-04-06 18:18:20,2024-04-06 19:18:20,30
6704,FN6703,98,90,2024-03-22 05:20:24,2024-03-22 09:20:24,13
6705,FN6704,70,13,2024-05-14 09:02:13,2024-05-14 16:02:13,34
6706,FN6705,18,20,2023-07-31 03:59:36,2023-07-31 12:59:36,48
6707,FN6706,13,3,2024-05-06 16:30:01,2024-05-06 18:30:01,20
6708,FN6707,34,42,2024-04-02 13:22:52,2024-04-02 21:22:52,10
6709,FN6708,80,74,2023-11-07 21:13:31,2023-11-08 01:13:31,47
6710,FN6709,30,53,2023-09-18 10:01:12,2023-09-18 14:01:12,28
6711,FN6710,67,29,2024-03-27 20:48:05,2024-03-27 23:48:05,5
6712,FN6711,92,49,2023-09-16 10:12:03,2023-09-16 18:12:03,36
6713,FN6712,74,80,2023-10-31 21:12:40,2023-10-31 23:12:40,29
6714,FN6713,9,68,2023-08-19 02:45:07,2023-08-19 07:45:07,41
6715,FN6714,94,95,2023-08-10 04:13:35,2023-08-10 13:13:35,28
6716,FN6715,98,56,2024-04-15 12:41:45,2024-04-15 13:41:45,20
6717,FN6716,85,97,2023-10-12 22:29:02,2023-10-13 00:29:02,48
6718,FN6717,31,40,2024-04-04 15:56:45,2024-04-04 20:56:45,16
6719,FN6718,47,71,2023-10-15 00:20:55,2023-10-15 06:20:55,2
6720,FN6719,6,97,2023-10-18 06:38:51,2023-10-18 15:38:51,40
6721,FN6720,14,12,2024-06-12 03:07:03,2024-06-12 10:07:03,32
